Subsegmento,Sexo,Region,Edad,Renta,Antiguedad,Internauta,Adicional,Dualidad,Monoproducto,Ctacte,Consumo,Hipotecario,Debito,Cuentas,TC,CUPO_L1,CUPO_L2,CUPO_MX,FlgAct_T12,FlgActCN_T12,FlgActCI_T12,FlgActAN_T12,FlgActAI_T12,FlgActPAT_T12,FlgActCCPC_T12,FlgActCCOT_T12,FlgActCOL_T12,Fac_T12,Txs_T12,FacCN_T12,TxsCN_T12,FacCI_T12,TxsCI_T12,FacAN_T12,TxsAN_T12,FacAI_T12,TxsAI_T12,FacPAT_T12,TxsPAT_T12,FacCCPC_T12,TxsCCPC_T12,FacCCOT_T12,TxsCCOT_T12,FacCOL_T12,TxsCOL_T12,FacDebCom_T12,TxsDebCom_T12,FacDebAtm_T12,TxsDebAtm_T12,Col_T12,ColL1TE_T12,PagoNac_T12,PagoInt_T12,EeccNac_T12,EeccInt_T12,UsoL1_T12,UsoL2_T12,UsoLI_T12,target
170,M,13.0,45,507782.4,80,0,0,0,0,0,0,0,1,1,1,600000,680000.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,54990.0,2.0,54990.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0,49990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1140058.0,515328.0,100000.0,0.0,614103.0,0.0,522290.05,678053.0,0.0,1
170,M,13.0,37,486298.0,70,1,1,0,0,1,0,0,1,1,2,1300000,600000.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,8.0,50,466026.0,10,0,0,1,0,1,0,0,1,2,2,708000,120000.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
170,M,13.0,39,601284.0,7,1,0,0,0,1,0,0,1,1,1,500000,100000.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,9.0,46,1098257.0,58,1,0,0,0,1,0,0,1,1,1,1050000,210000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17370.0,1.0,17370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018000.0,30.0,82008.0,76218.0,60000.0,0.0,84878.0,0.0,54878.0,11580.0,0.0,0
160,M,13.0,50,533403.0,14,0,1,1,0,1,0,0,1,2,4,600000,120000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337366.0,239651.0,21000.0,0.0,283234.0,0.0,283234.0,82225.0,0.0,1
160,M,10.0,47,385294.0,11,1,0,1,0,1,0,0,1,2,2,960000,160000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,47,382830.0,13,0,1,1,0,1,0,0,1,2,3,400000,80000.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83650.0,6.0,83650.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45060.0,2.0,26284.0,2.0,0.0,0.0,71348.0,6.0,102000.0,8.0,56304.0,0.0,0.0,0.0,55786.0,0.0,58786.0,56394.0,0.0,0
170,M,13.0,37,1003000.0,48,1,0,1,0,1,0,0,1,2,2,2579700,2.0,2350.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,325650.2277,2.0,0.0,0.0,523.2277,1.0,0.0,0.0,0.0,0.0,325127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335288.0,28.0,288000.0,28.0,1176126.23,1175603.0,892346.0,0.0,1626524.0,0.97,1176524.0,0.0,0.97,0
170,M,13.0,47,781445.2,74,0,0,0,0,1,0,0,1,1,1,1170000,1.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67200.0,3.0,67200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86000.0,8.0,277058.0,0.0,159074.0,0.0,159074.0,0.0,6900.0,179619.0,0.0,0
170,H,13.0,42,1380653.0,15,1,1,1,0,1,0,1,1,2,4,1995000,280000.0,3000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171575.2295,9.0,160814.0,8.0,10761.2295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189828.0,12.0,648000.0,28.0,165702.46,486.0,65000.0,0.0,115027.0,39.9,171861.0,5660.0,39.9,0
160,H,8.0,45,461142.0,11,0,1,1,0,1,0,0,1,2,3,800000,160000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29900.0,0.0,0.0,0.0,30355.0,0.0,30355.0,0.0,0.0,0
170,M,13.0,50,738891.0,30,0,0,0,0,1,0,1,1,1,1,500000,100000.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372578.0,355913.0,50000.0,0.0,423985.0,0.0,373985.0,0.0,0.0,0
160,H,5.0,44,508000.0,125,0,0,1,0,1,0,0,1,3,3,1000000,200000.0,3400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153750.0,2.0,153750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510553.0,337603.0,50000.0,0.0,523266.0,0.0,523266.0,0.0,0.0,0
160,M,11.0,42,449681.0,14,1,0,1,0,1,0,0,1,2,2,1100000,140000.0,700.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184337.0,9.0,184337.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2.0,93180.0,0.0,104276.0,0.0,104276.0,0.0,184337.0,0.0,0.0,0
170,H,8.0,47,974551.0,64,1,0,1,0,1,0,0,0,2,2,3500000,700000.0,4000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48880.0,2.0,37680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59480.0,0.0,23945.0,0.0,59480.0,0.0,59480.0,0.0,0.0,0
160,H,8.0,48,481641.0,6,0,0,1,0,1,0,1,1,2,2,800000,160000.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,M,13.0,49,141000.0,22,0,0,0,0,1,0,1,0,1,1,650000,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257710.0,26372.0,44000.0,0.0,111349.0,0.0,111349.0,154298.0,0.0,0
170,H,13.0,47,1020457.0,61,1,1,0,0,1,0,1,1,1,2,2187500,1.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187667.0,10.0,455000.0,13.0,129053.0,108628.0,0.0,0.0,133726.0,0.0,133726.0,0.0,0.0,1
170,H,8.0,46,885086.4,75,1,0,1,0,1,0,1,0,2,2,1880000,151000.0,5450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49800.0,1.0,49800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360000.0,20.0,49800.0,0.0,0.0,0.0,50245.0,-0.03,50245.0,0.0,-0.03,1
160,H,4.0,51,429478.0,149,1,1,0,0,1,0,0,0,1,2,1050000,1035957.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164982.0,16.0,164982.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69046.0,0.0,60682.0,0.0,60682.0,0.0,105483.0,0.0,0.0,0
160,H,13.0,45,523972.0,36,1,0,0,0,1,0,0,1,1,1,1913625,1.0,750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73919.0,3.0,73919.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561000.0,9.0,41266.0,0.0,54635.0,0.0,54635.0,0.0,41000.0,20830.0,0.0,0
160,H,13.0,50,442357.0,8,1,0,1,0,1,0,0,1,2,2,1400000,280000.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,13.0,40,250000.0,87,1,0,1,0,1,0,0,0,2,2,1600000,210000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45343.0,4.0,45343.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41193.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167744.0,97111.0,50000.0,0.0,158796.0,0.0,158796.0,69859.0,0.0,0
160,M,13.0,46,509326.0,35,1,0,0,0,1,0,0,1,1,1,300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1.0,325431.0,325431.0,10000.0,0.0,338666.0,0.0,338666.0,0.0,0.0,0
160,H,13.0,38,500000.0,14,1,0,0,1,0,0,0,0,1,1,725000,100000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,0.0,1990.0,0.0,1990.0,0.0,0.0,0
170,H,13.0,47,799411.0,145,1,0,0,0,1,0,1,1,1,1,2044000,1946500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44830.0,3.0,7000.0,1.0,26354.0,18024.0,145000.0,0.0,162813.0,0.0,18629.17,8330.0,0.0,0
170,H,13.0,42,1118632.0,16,1,0,1,0,1,0,1,1,2,2,2000000,400000.0,3200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149280.0,1.0,149280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149280.0,1.0,0.0,0.0,0.0,0.0,180000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.0,149880.0,0.0,0
160,H,13.0,32,314017.0,47,1,0,0,0,1,0,0,1,1,1,300000,250000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33461.0,3.0,33461.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10240.0,4.0,77000.0,9.0,62960.0,42959.0,0.0,0.0,78543.0,0.0,78543.0,0.0,0.0,0
160,M,13.0,34,548957.0,26,1,0,1,0,1,0,0,1,2,2,1360000,280000.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,7.0,46,1076658.8,61,0,0,0,0,1,0,1,1,1,1,1995000,210000.0,1500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30800.0,0.0,36600.0,0.0,30800.0,0.0,30800.0,0.0,0.0,0
160,H,13.0,47,428136.0,24,0,0,1,0,1,0,0,1,2,2,3000000,600000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70038.0,6.0,454000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,M,13.0,44,403977.0,33,1,0,0,0,1,0,0,1,1,1,710000,1.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48132.0,2.0,48132.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77000.0,4.0,449244.0,294262.0,21000.0,0.0,379722.0,0.0,389814.0,119913.0,0.0,0
170,M,13.0,36,701971.0,20,1,1,1,0,1,0,1,1,2,3,800000,160000.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28200.0,1.0,28200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28200.0,1.0,0.0,0.0,0.0,0.0,299818.0,22.0,170000.0,8.0,9400.0,0.0,0.0,0.0,9855.0,0.0,9855.0,18800.0,0.0,0
170,H,1.0,49,120000.0,70,1,0,0,0,1,0,0,1,1,1,2652000,1.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714796.0,39.0,849000.0,24.0,0.0,0.0,15786.0,0.0,44.0,0.0,44.0,0.0,0.0,0
170,M,13.0,49,1000000.0,38,1,1,1,0,1,0,0,1,2,4,3500000,640001.0,5700.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367992.0,14.0,367992.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1.0,248708.0,0.0,300000.0,0.0,461440.0,0.0,255623.0,0.0,0.0,0
170,H,7.0,46,1286089.0,8,1,0,0,0,1,0,0,1,1,1,1000000,160000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,M,13.0,48,1200000.0,33,1,0,1,0,1,0,0,1,2,2,3539000,280001.0,3050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314575.0,3.0,314575.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112376.0,12.0,1284000.0,24.0,298075.0,0.0,0.0,0.0,315030.0,0.0,315030.0,0.0,0.0,0
160,M,13.0,50,495644.0,15,0,1,1,0,1,0,0,1,2,4,800000,240000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43854.0,10.0,283000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160,H,13.0,47,744131.0,61,0,1,0,0,1,0,0,1,1,2,3062100,1.0,3300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117225.0,7.0,117225.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98288.0,253.0,188774.0,0.0,107579.0,0.0,118809.0,0.0,0.0,0
170,H,13.0,46,681123.0,14,1,1,1,0,1,0,0,1,2,4,1625000,260000.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16390.0,1.0,16390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34082.0,17665.0,10000.0,0.0,29863.0,0.0,29863.0,16390.0,0.0,0
170,H,13.0,47,806727.0,39,0,0,0,1,0,0,0,0,1,1,1950000,1000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467366.0,467366.0,200000.0,0.0,485969.0,0.0,485969.0,0.0,0.0,0
170,M,13.0,48,601145.0,9,0,0,1,0,1,0,0,1,2,2,920000,160000.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,8.0,47,855693.0,43,1,0,1,0,1,0,0,1,2,2,3315180,251000.0,3150.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198572.0,5.0,198572.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156472.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94257.0,0.0,0.0,0.0,35460.0,0.0,77560.0,121467.0,0.0,0
170,M,9.0,46,848599.0,38,1,0,0,0,1,0,1,1,1,1,500000,100000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,46980.0,2.0,46980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17990.0,1.0,28990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,321347.0,76307.0,20000.0,0.0,161444.0,-2.02,161600.0,175480.0,-2.02,1
160,H,13.0,48,495900.0,30,0,1,0,0,1,0,0,0,1,2,400000,80000.0,400.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,85400.0,2.0,81900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,1.0,0.0,0.0,81900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,385331.0,250630.0,55000.0,0.0,312049.0,0.0,312049.0,117204.0,0.0,0
170,H,13.0,45,1425051.0,25,1,0,0,0,1,0,0,1,1,1,500000,100000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245095.0,4.0,245095.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98827.0,6.0,271000.0,9.0,261055.0,0.0,127160.0,0.0,238665.0,0.0,283260.0,0.0,0.0,0
160,M,7.0,48,464389.0,154,1,0,1,0,1,0,0,1,2,2,1771000,1360001.0,2650.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40136.0,2.0,21142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238025.0,61437.0,70000.0,0.0,174866.0,0.0,196008.0,66000.0,0.0,0
160,H,12.0,48,787811.0,26,1,0,1,0,1,0,0,1,2,2,2942500,570000.0,4150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30560.0,1.0,30560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30560.0,1.0,0.0,0.0,28436.0,6.0,290000.0,10.0,99622.0,164.0,41061.0,0.0,35593.0,0.0,35593.0,70048.0,0.0,0
170,H,1.0,51,653130.0,14,0,0,1,0,1,0,0,1,2,2,2000000,200000.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54344.0,6.0,1820000.0,14.0,84246.0,11344.0,21000.0,0.0,37894.0,0.0,37894.0,48604.0,0.0,0
160,H,13.0,51,1180866.2,84,1,1,1,0,1,0,0,1,2,4,1050000,210000.0,1142.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175135.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175135.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.0,2.0,480000.0,16.0,232352.0,209.0,156180.0,0.0,158284.0,0.0,233001.0,0.0,0.0,0
170,M,13.0,39,868176.0,10,0,1,1,0,1,0,0,1,2,3,1000000,220000.0,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,H,12.0,44,741061.0,22,1,0,1,0,1,0,0,1,2,2,500000,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11290.0,4.0,415000.0,5.0,469007.0,469007.0,31000.0,0.0,499379.0,0.0,471821.02,0.0,0.0,0
160,M,13.0,47,490388.0,73,1,0,0,0,1,0,0,1,1,1,750000,150000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43514.0,8.0,174000.0,4.0,698808.0,698808.0,0.0,0.0,734263.0,0.0,699263.0,0.0,0.0,0
160,H,13.0,47,520568.0,7,1,0,1,0,1,0,0,1,2,2,1600000,320000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,H,4.0,49,560483.0,9,0,0,0,0,1,0,0,1,1,1,400000,80000.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
160,M,9.0,49,529882.0,55,0,0,0,0,1,0,0,1,1,1,1000000,100000.0,800.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77074.0,3.0,73574.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,1.0,73574.0,2.0,0.0,0.0,0.0,0.0,52500.0,3.0,200000.0,4.0,488931.0,412185.0,90000.0,0.0,484653.0,0.0,484653.0,60244.0,0.0,0
160,M,13.0,35,435792.0,60,0,0,0,0,1,0,0,1,1,1,864000,0.0,700.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,119576.0,4.0,119576.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37696.0,2.0,69900.0,1.0,0.0,0.0,0.0,0.0,291000.0,4.0,213233.0,654.0,67295.0,0.0,85818.0,0.0,242988.0,0.0,0.0,0
170,M,5.0,48,904018.0,108,0,0,0,0,1,0,1,1,1,1,3220800,1.0,3520.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209960.0,4.0,180470.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29490.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70105.0,4.0,230000.0,7.0,131800.0,0.0,88628.0,0.0,225747.0,0.0,240237.0,45994.0,0.0,0
170,M,6.0,47,4848389.0,66,1,1,0,0,1,0,1,1,1,2,2325000,150000.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543512.0,38.0,4560000.0,40.0,4354.0,4354.0,0.0,0.0,6513.0,0.0,6513.0,0.0,0.0,0
170,M,9.0,45,608631.0,29,0,0,1,0,1,0,0,0,2,2,3200000,10001.0,4000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,4.0,5800.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30087.0,0.0,42771.0,0.0,43516.0,0.0,43516.0,56477.0,0.0,0
160,M,8.0,40,409987.6,59,0,1,0,0,1,0,0,0,1,3,1144000,210000.0,948.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285439.0,21.0,285439.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396451.0,0.0,350000.0,0.0,12661.0,0.0,77199.0,0.0,0.0,0
170,H,9.0,49,1327963.0,58,1,1,1,0,1,0,1,1,2,5,1500000,1250000.0,2970.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130421.4056,7.0,71000.0,3.0,59421.4056,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688776.0,74.0,675638.0,42.0,10493610.41,37428.0,373863.0,0.0,366528.0,25.12,134.02,10325761.0,110.16,0
160,H,13.0,50,603232.2,92,0,0,0,0,1,0,0,1,1,1,2180400,720000.0,3792.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35100.0,2.0,35100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,889000.0,10.0,565444.0,500966.0,500000.0,0.0,719899.0,0.0,519899.0,86911.0,0.0,0
160,H,8.0,43,457545.2,10,1,1,0,0,1,0,1,1,1,2,800000,160000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
151,H,13.0,45,812996.6,50,0,0,0,0,1,0,0,1,1,1,2175000,300000.0,3300.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,742058.0,3.0,742058.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292962.0,0.0,138571.0,0.0,289374.0,0.0,289374.0,461836.0,0.0,0
160,M,13.0,34,320380.0,19,1,0,1,0,1,0,0,1,2,2,1440000,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157544.0,22.0,316000.0,22.0,675434.0,0.0,143179.0,0.0,48578.0,0.0,48578.0,598094.0,0.0,0
